scorer,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000
13,143.8998260498047,230.8182830810547,0.9999970197677612,216.9279327392578,229.9308624267578,0.9999729990959167,498.0367431640625,157.6339569091797,0.9999878406524658,570.4148559570312,316.1999816894531,0.9958217740058899,624.0191040039062,318.4158020019531,0.999722957611084
14,143.94668579101562,230.770263671875,0.9999957084655762,216.6011962890625,229.8479461669922,0.9999635219573975,497.8672790527344,157.6098175048828,0.9999868869781494,570.4757080078125,316.4590759277344,0.9955965280532837,623.8846435546875,318.401123046875,0.9996297359466553
15,143.87689208984375,230.90916442871094,0.9999967217445374,216.92091369628906,229.82691955566406,0.999972939491272,498.0316467285156,157.58566284179688,0.9999862909317017,570.7619018554688,316.3391418457031,0.9961192011833191,624.1529541015625,318.4217224121094,0.9996910095214844
16,143.88780212402344,230.87393188476562,0.9999970197677612,216.87083435058594,229.63185119628906,0.9999725818634033,498.1761169433594,157.58682250976562,0.9999861717224121,570.673583984375,316.2825012207031,0.9958016872406006,624.114501953125,318.4224853515625,0.9997386336326599
17,143.94984436035156,230.84140014648438,0.9999954700469971,216.86416625976562,229.8487091064453,0.9999682903289795,497.915771484375,157.5801544189453,0.9999886751174927,570.2297973632812,316.36041259765625,0.99554443359375,623.87890625,318.2653503417969,0.9996652603149414
18,143.9530487060547,230.9353485107422,0.9999967217445374,217.19314575195312,229.91188049316406,0.9999783039093018,497.92236328125,157.6377410888672,0.9999892115592957,570.4660034179688,316.2345886230469,0.995807409286499,623.9727783203125,318.3963928222656,0.9996377229690552
19,143.91943359375,230.88729858398438,0.9999967813491821,216.96653747558594,229.81475830078125,0.9999729990959167,498.1518249511719,157.68548583984375,0.9999854564666748,570.4721069335938,316.3277587890625,0.9958616495132446,623.9616088867188,318.363037109375,0.9996916055679321
20,144.00830078125,230.8450164794922,0.9999958872795105,216.85174560546875,229.89901733398438,0.9999687671661377,497.8619384765625,157.6045684814453,0.9999889135360718,570.6389770507812,316.6399230957031,0.9953973293304443,623.8651123046875,318.33984375,0.9996451735496521
21,144.0118865966797,230.92251586914062,0.9999971389770508,217.12557983398438,229.9031982421875,0.999976634979248,498.0666809082031,157.6671600341797,0.999987006187439,570.770751953125,316.34185791015625,0.9961228370666504,624.029541015625,318.3343505859375,0.9996763467788696
22,143.88307189941406,230.96453857421875,0.9999967813491821,217.21885681152344,229.85086059570312,0.9999748468399048,498.21246337890625,157.6790008544922,0.9999868869781494,570.6405639648438,316.3636474609375,0.9955490231513977,624.083984375,318.3224182128906,0.9997209906578064
23,143.85467529296875,230.6781463623047,0.9999960660934448,216.81326293945312,229.7839813232422,0.999964714050293,498.0817565917969,157.622314453125,0.9999865889549255,570.3607177734375,316.5506896972656,0.9954169392585754,623.8344116210938,318.2161865234375,0.999647855758667
24,143.90733337402344,230.9790496826172,0.9999971389770508,217.23269653320312,229.88299560546875,0.999973714351654,498.1573791503906,157.71665954589844,0.999987781047821,570.8549194335938,316.3882751464844,0.9960689544677734,624.0610961914062,318.3370361328125,0.9996821284294128
25,143.94859313964844,230.89077758789062,0.9999970197677612,217.3125457763672,229.6619415283203,0.9999728202819824,498.0296325683594,157.56710815429688,0.9999866485595703,570.8557739257812,316.4501647949219,0.9955952167510986,624.134765625,318.4099426269531,0.9997144937515259
26,143.8839111328125,230.86920166015625,0.9999959468841553,217.1444854736328,229.94073486328125,0.9999714493751526,498.0700988769531,157.64215087890625,0.9999873638153076,570.4783935546875,316.4081726074219,0.9953924417495728,624.0204467773438,318.1822509765625,0.9996840357780457
27,143.82606506347656,231.01187133789062,0.9999972581863403,217.22390747070312,229.9035186767578,0.9999737739562988,498.13037109375,157.620361328125,0.999988317489624,570.8772583007812,316.3192138671875,0.9960004091262817,623.9827880859375,318.3509826660156,0.9996689558029175
28,143.92822265625,230.86373901367188,0.9999973177909851,217.2904052734375,229.77003479003906,0.9999737739562988,498.079833984375,157.6142120361328,0.9999878406524658,570.8988037109375,316.4664611816406,0.9957195520401001,623.9381713867188,318.472900390625,0.9996684193611145
29,143.89527893066406,230.87539672851562,0.999996542930603,217.23980712890625,229.9370880126953,0.9999741315841675,498.0543212890625,157.581787109375,0.9999880790710449,570.2862548828125,316.53070068359375,0.9953435659408569,623.7996215820312,318.2806701660156,0.9996355175971985
30,143.89642333984375,231.01031494140625,0.9999973177909851,217.34144592285156,229.94601440429688,0.999975323677063,498.191162109375,157.68487548828125,0.999988317489624,570.8978881835938,316.3402099609375,0.9960290193557739,623.9995727539062,318.3071594238281,0.9996411204338074
31,143.8483123779297,230.90020751953125,0.9999970197677612,217.4681396484375,229.92652893066406,0.9999768733978271,498.0543518066406,157.66741943359375,0.9999877214431763,570.5699462890625,316.4552917480469,0.9957842826843262,623.9703369140625,318.5516357421875,0.9996715784072876
32,143.55311584472656,230.68101501464844,0.9999947547912598,216.83004760742188,230.29733276367188,0.9999784231185913,497.99615478515625,157.6933135986328,0.9999879598617554,569.6305541992188,316.7649230957031,0.9954243898391724,623.821533203125,319.2872009277344,0.999719500541687
33,143.42788696289062,230.64187622070312,0.9999953508377075,216.43031311035156,230.33193969726562,0.9999796748161316,498.4977722167969,157.68019104003906,0.9999861717224121,570.27001953125,317.244384765625,0.9960253834724426,623.7913818359375,319.19781494140625,0.9997082948684692
34,143.57374572753906,230.9507293701172,0.9999954700469971,217.25033569335938,230.17616271972656,0.9999819397926331,498.10772705078125,157.7183380126953,0.9999884963035583,570.3547973632812,316.697265625,0.9956599473953247,624.0538940429688,318.71063232421875,0.999713659286499
35,143.83326721191406,230.88540649414062,0.9999960660934448,217.1388702392578,230.01576232910156,0.9999741911888123,497.8463134765625,157.5981903076172,0.999988317489624,570.5193481445312,316.5423583984375,0.9954020977020264,623.8121948242188,318.3229675292969,0.9996355175971985
36,143.86170959472656,230.87062072753906,0.9999972581863403,217.39971923828125,229.76817321777344,0.9999727010726929,498.10882568359375,157.4894256591797,0.9999896287918091,570.8959350585938,316.3959045410156,0.9960147142410278,623.9973754882812,318.48577880859375,0.9996682405471802
37,143.96310424804688,230.8930206298828,0.9999972581863403,217.51004028320312,229.9554901123047,0.9999767541885376,498.121337890625,157.6219482421875,0.9999873638153076,570.6356201171875,316.4772033691406,0.9956833124160767,624.0623168945312,318.4004821777344,0.9997155070304871
38,143.87684631347656,230.7946319580078,0.9999968409538269,217.31640625,230.02438354492188,0.9999737739562988,498.0108337402344,157.67556762695312,0.9999883770942688,570.4229736328125,316.43060302734375,0.9952702522277832,623.8427124023438,318.25164794921875,0.999617338180542
39,143.95486450195312,230.8699493408203,0.9999974966049194,217.583740234375,229.9713897705078,0.9999788999557495,498.1784362792969,157.5782012939453,0.9999864101409912,570.7913818359375,316.45440673828125,0.9959089756011963,623.946533203125,318.3753662109375,0.9996479153633118
40,143.9075469970703,230.98963928222656,0.9999970197677612,217.5667724609375,229.92726135253906,0.9999774694442749,498.10076904296875,157.5785369873047,0.9999886155128479,570.6759643554688,316.42608642578125,0.9954829216003418,624.0474853515625,318.3951721191406,0.9997010231018066
41,143.91676330566406,230.79046630859375,0.9999969005584717,217.1257781982422,229.9180908203125,0.9999701976776123,497.89141845703125,157.53297424316406,0.9999890327453613,570.2542114257812,316.3916015625,0.9953721165657043,623.844970703125,318.3551940917969,0.999646782875061
42,143.89315795898438,230.99440002441406,0.9999974966049194,217.54478454589844,229.98069763183594,0.9999779462814331,498.14703369140625,157.6491241455078,0.9999866485595703,570.8531494140625,316.480712890625,0.9958499670028687,623.9721069335938,318.40606689453125,0.9996597766876221
43,143.8935546875,230.9982452392578,0.9999971389770508,217.44627380371094,229.80606079101562,0.9999721050262451,498.2431640625,157.5391387939453,0.9999872446060181,570.713623046875,316.502685546875,0.9956117868423462,623.974609375,318.4173583984375,0.9996936321258545
44,143.8478240966797,230.82630920410156,0.9999966025352478,217.1832275390625,230.00160217285156,0.9999736547470093,497.9241943359375,157.58795166015625,0.9999879598617554,570.4878540039062,316.5107116699219,0.9953737854957581,623.8828125,318.2375183105469,0.9996468424797058
45,143.90069580078125,230.96812438964844,0.999997615814209,217.4886932373047,230.05860900878906,0.999977707862854,498.0343322753906,157.53602600097656,0.9999878406524658,570.5859375,316.4237365722656,0.9956235885620117,624.00634765625,318.3028564453125,0.999670684337616
46,143.91822814941406,230.9656982421875,0.9999970197677612,217.4293212890625,229.92218017578125,0.9999748468399048,498.07830810546875,157.56390380859375,0.9999881386756897,570.8546752929688,316.5069580078125,0.9955407381057739,624.08203125,318.45428466796875,0.9997031688690186
47,143.8251190185547,230.88819885253906,0.9999960660934448,217.30123901367188,230.02244567871094,0.9999741911888123,498.1043701171875,157.59803771972656,0.999988317489624,570.4083251953125,316.5520935058594,0.9950143098831177,623.8837890625,318.3201599121094,0.9996611475944519
48,143.87469482421875,230.953125,0.9999974966049194,217.5729217529297,229.98716735839844,0.9999784231185913,497.9129943847656,157.550537109375,0.9999891519546509,570.704833984375,316.5065002441406,0.995894193649292,623.9549560546875,318.3273010253906,0.9996852874755859
49,143.93136596679688,230.95352172851562,0.9999971985816956,217.41574096679688,229.73480224609375,0.9999725818634033,498.0842590332031,157.59249877929688,0.9999876618385315,570.7933349609375,316.4649353027344,0.9956291913986206,624.0542602539062,318.451904296875,0.9997175931930542
50,143.9745635986328,230.86956787109375,0.9999966621398926,217.18484497070312,230.06298828125,0.9999725818634033,497.9789123535156,157.59906005859375,0.9999885559082031,570.4456787109375,316.5535583496094,0.9953495264053345,623.8142700195312,318.2910461425781,0.999626874923706
51,143.8794708251953,231.09461975097656,0.9999975562095642,217.52505493164062,229.90460205078125,0.9999756813049316,498.0736389160156,157.64190673828125,0.9999885559082031,570.9588623046875,316.49896240234375,0.9959863424301147,624.019775390625,318.4064025878906,0.9996625185012817
52,143.9605712890625,231.02256774902344,0.9999970197677612,217.53591918945312,230.0077362060547,0.9999771118164062,498.0972900390625,157.63438415527344,0.9999880790710449,570.678955078125,316.57806396484375,0.9955769777297974,624.0151977539062,318.4142150878906,0.9997113943099976
53,143.95761108398438,230.9141387939453,0.9999968409538269,217.24305725097656,230.01324462890625,0.999972939491272,498.1625061035156,157.6758575439453,0.9999851584434509,570.5773315429688,316.5625915527344,0.9953773021697998,623.855224609375,318.244140625,0.999640941619873
54,143.89691162109375,230.98617553710938,0.9999974966049194,217.52259826660156,229.89389038085938,0.9999755620956421,498.0489501953125,157.5496368408203,0.9999886751174927,570.7742919921875,316.3785400390625,0.9960453510284424,623.95947265625,318.3630676269531,0.9996814727783203
55,143.87551879882812,231.0451202392578,0.9999973177909851,217.41787719726562,229.8885955810547,0.9999725818634033,498.05340576171875,157.543212890625,0.9999890327453613,570.6075439453125,316.5173645019531,0.9957996606826782,624.0294189453125,318.4132080078125,0.999711275100708
56,143.7572021484375,230.841064453125,0.9999969005584717,217.2487030029297,230.01144409179688,0.9999723434448242,498.1779479980469,157.69137573242188,0.9999868869781494,570.517578125,316.6004333496094,0.9950823783874512,623.9326782226562,318.2587890625,0.9996320009231567
57,143.7696075439453,231.044921875,0.9999977350234985,217.37953186035156,229.89825439453125,0.9999769926071167,498.1811218261719,157.70018005371094,0.999988317489624,570.9278564453125,316.4610900878906,0.9958544969558716,624.0060424804688,318.3884582519531,0.9996556043624878
58,143.75637817382812,231.24606323242188,0.9999973773956299,217.39227294921875,229.8225860595703,0.9999715685844421,498.15460205078125,157.59133911132812,0.999987006187439,570.7021484375,316.4281005859375,0.9956480264663696,624.0029907226562,318.31396484375,0.9996995329856873
59,143.86215209960938,231.23248291015625,0.9999972581863403,217.32473754882812,229.88954162597656,0.999971866607666,498.00262451171875,157.63551330566406,0.9999878406524658,570.766845703125,316.5902099609375,0.9950954914093018,623.93115234375,318.2997131347656,0.9996320605278015
60,143.85122680664062,231.12026977539062,0.9999975562095642,217.70755004882812,229.843505859375,0.999979555606842,498.1993408203125,157.67410278320312,0.9999868273735046,570.5690307617188,316.4428405761719,0.9957744479179382,623.9378662109375,318.2837219238281,0.9996644258499146
61,143.90286254882812,231.22207641601562,0.999997615814209,217.61537170410156,229.714599609375,0.9999700784683228,498.0762023925781,157.5962677001953,0.9999881982803345,570.980712890625,316.4845886230469,0.9954487085342407,624.1159057617188,318.4006042480469,0.9997016191482544
62,144.04486083984375,231.0310516357422,0.9999977350234985,217.53799438476562,229.83734130859375,0.9999715685844421,498.0954895019531,157.6746063232422,0.9999880790710449,570.5046997070312,316.5794677734375,0.9949901103973389,623.8329467773438,318.310791015625,0.9996349811553955
63,143.96755981445312,230.92706298828125,0.9999969005584717,217.7151336669922,229.80921936035156,0.9999785423278809,498.0545654296875,157.5987548828125,0.9999874830245972,570.7728271484375,316.547607421875,0.9958974123001099,623.9517822265625,318.447021484375,0.9996708035469055
64,143.86839294433594,230.65721130371094,0.9999967813491821,217.8053436279297,229.9896697998047,0.9999775886535645,498.16217041015625,157.6021270751953,0.9999880194664001,570.9642333984375,316.4178161621094,0.9956163167953491,624.112060546875,318.4602355957031,0.9996969699859619
65,143.71893310546875,230.44309997558594,0.9999966025352478,217.67819213867188,230.05422973632812,0.9999772310256958,498.1018981933594,157.61451721191406,0.9999865889549255,570.4656372070312,316.5192565917969,0.9952777624130249,623.8212890625,318.2353515625,0.9996306896209717
66,143.66807556152344,230.75096130371094,0.9999966621398926,217.83941650390625,230.06375122070312,0.99997878074646,498.17950439453125,157.6112518310547,0.9999880790710449,570.8534545898438,316.51202392578125,0.9961379766464233,623.9055786132812,318.3182067871094,0.999671220779419
67,143.5397491455078,230.63717651367188,0.9999964833259583,217.7696990966797,230.41372680664062,0.9999790191650391,498.1462707519531,157.5933074951172,0.9999876022338867,570.4573974609375,316.517333984375,0.9956846833229065,624.0138549804688,318.3253479003906,0.9997053146362305
68,143.65475463867188,230.8253631591797,0.9999959468841553,217.6554412841797,230.26058959960938,0.9999744296073914,497.9245300292969,157.50369262695312,0.9999890327453613,570.8251342773438,316.6055603027344,0.9954729080200195,623.9737548828125,318.29827880859375,0.9996712803840637
69,143.6671905517578,230.98471069335938,0.9999955892562866,217.8597412109375,230.2975616455078,0.9999772310256958,498.1747131347656,157.60435485839844,0.9999884366989136,570.544921875,316.25616455078125,0.9959144592285156,623.9342041015625,318.3567199707031,0.9996628761291504
70,143.5406494140625,230.75547790527344,0.9999957084655762,217.8425750732422,230.22845458984375,0.9999741315841675,498.10546875,157.67648315429688,0.9999884366989136,570.6563110351562,316.46234130859375,0.9957503080368042,623.9651489257812,318.43841552734375,0.9996980428695679
71,143.44479370117188,230.6175537109375,0.9999958872795105,217.77748107910156,230.1329803466797,0.9999685287475586,498.1717224121094,157.73008728027344,0.9999887943267822,570.7642211914062,316.4605407714844,0.995490550994873,623.8997802734375,318.2683410644531,0.9996429085731506
72,143.462158203125,230.40916442871094,0.9999960660934448,217.80319213867188,230.1964874267578,0.9999759197235107,498.4634704589844,157.89218139648438,0.9999861717224121,570.9616088867188,316.301025390625,0.996337890625,624.2003173828125,318.4708557128906,0.9997155666351318
73,143.72613525390625,230.2092742919922,0.9999960660934448,217.8065643310547,229.94879150390625,0.9999709129333496,498.4227600097656,157.6978302001953,0.9999889135360718,570.7706909179688,316.46484375,0.9959692358970642,624.1319580078125,318.4994812011719,0.9997231960296631
74,143.8182373046875,229.7918243408203,0.9999943971633911,217.8290557861328,230.0794219970703,0.9999709129333496,498.3512878417969,157.65261840820312,0.9999871253967285,570.7701416015625,316.5300598144531,0.9955980777740479,624.0100708007812,318.3995056152344,0.9996688961982727
75,143.138427734375,229.5239715576172,0.9999873042106628,218.08131408691406,230.1526336669922,0.9999748468399048,498.5775146484375,157.9185028076172,0.9999878406524658,571.0252685546875,316.3414306640625,0.9962053298950195,624.1504516601562,318.44903564453125,0.9996950626373291
76,142.5752716064453,229.4728546142578,0.9999744892120361,217.8895263671875,230.31301879882812,0.9999688863754272,498.3460388183594,157.76095581054688,0.9999880790710449,570.7402954101562,316.5010986328125,0.9958111643791199,624.1950073242188,318.4599304199219,0.9997194409370422
77,142.2881622314453,228.71360778808594,0.9999433755874634,217.8789520263672,230.4488067626953,0.9999653697013855,498.5140075683594,157.833984375,0.9999873638153076,570.81689453125,316.4576416015625,0.9958395957946777,624.0277099609375,318.44482421875,0.9996558427810669
78,142.32464599609375,228.0218505859375,0.9998488426208496,217.87466430664062,230.41360473632812,0.9999698400497437,498.4129333496094,157.85916137695312,0.9999866485595703,570.6016845703125,316.11724853515625,0.9962195158004761,624.0508422851562,318.15478515625,0.9996997117996216
79,142.62342834472656,227.7564239501953,0.9998590350151062,218.02957153320312,230.2335205078125,0.9999655485153198,498.3289489746094,157.7864990234375,0.9999871850013733,570.9183959960938,316.1734619140625,0.9955317378044128,623.8101196289062,317.4795227050781,0.9996680617332458
80,142.49485778808594,228.0384521484375,0.9999412894248962,217.7194366455078,230.17752075195312,0.9999679327011108,498.33349609375,157.8341522216797,0.9999866485595703,570.2305908203125,316.2132873535156,0.9953662157058716,623.1087036132812,317.5826721191406,0.9994509220123291
81,142.95021057128906,229.18197631835938,0.9999775886535645,218.0343017578125,230.18026733398438,0.9999741315841675,498.4352722167969,157.90078735351562,0.9999861717224121,569.14599609375,315.81201171875,0.995413064956665,622.0912475585938,318.0941467285156,0.9995751976966858
82,143.3074951171875,229.88206481933594,0.9999901652336121,217.80213928222656,230.06723022460938,0.9999725222587585,498.29010009765625,157.79725646972656,0.9999872446060181,567.0833740234375,316.104736328125,0.9979104399681091,619.0673217773438,317.6302490234375,0.9996312856674194
83,143.3536834716797,230.19436645507812,0.9999942779541016,217.5416717529297,230.15057373046875,0.9999711513519287,498.2728576660156,157.84182739257812,0.9999870657920837,562.43896484375,316.0298156738281,0.9985517263412476,614.638427734375,318.26397705078125,0.9999613761901855
84,143.67909240722656,230.3849639892578,0.9999938011169434,217.72842407226562,230.18905639648438,0.9999777674674988,498.4073486328125,157.77088928222656,0.9999886155128479,555.5933227539062,314.4455261230469,0.9966767430305481,608.4920043945312,317.2332458496094,0.9999191761016846
85,143.81092834472656,230.67303466796875,0.9999937415122986,217.6886749267578,230.1511688232422,0.9999761581420898,498.3894348144531,157.76089477539062,0.9999864101409912,550.6569213867188,313.5986022949219,0.9989755153656006,602.8321533203125,315.84320068359375,0.9997607469558716
86,143.7589874267578,230.4574737548828,0.9999963045120239,217.3591766357422,230.09136962890625,0.9999752640724182,498.3797302246094,157.8721160888672,0.9999885559082031,541.4144287109375,312.7071533203125,0.9972302913665771,591.4071655273438,313.7687683105469,0.9999476075172424
87,143.48153686523438,230.61598205566406,0.9999970197677612,217.61209106445312,230.12576293945312,0.9999797344207764,498.4127502441406,157.91262817382812,0.9999875426292419,529.4242553710938,310.6484375,0.9992284774780273,583.3211059570312,310.3054504394531,0.9999405145645142
88,143.61471557617188,230.47312927246094,0.9999969005584717,217.3587188720703,229.91551208496094,0.9999750256538391,498.3456115722656,157.8829345703125,0.9999876022338867,517.8553466796875,306.82562255859375,0.9993287324905396,574.767333984375,308.58001708984375,0.9999767541885376
89,143.6805419921875,230.52911376953125,0.9999971389770508,217.217041015625,229.83018493652344,0.9999738931655884,498.4571228027344,157.78884887695312,0.9999866485595703,506.8738098144531,302.6600646972656,0.9987801313400269,561.108154296875,304.15533447265625,0.9999814033508301
90,143.40032958984375,230.54464721679688,0.9999979734420776,216.92889404296875,229.6543426513672,0.9999756813049316,498.2514343261719,157.6741943359375,0.9999871253967285,495.28240966796875,298.5310363769531,0.9978371858596802,553.7217407226562,298.52423095703125,0.9997584819793701
91,143.578125,230.44418334960938,0.999997615814209,216.8004608154297,229.83799743652344,0.9999761581420898,498.2753601074219,157.55409240722656,0.999983549118042,482.6686706542969,295.5152893066406,0.9995945692062378,542.6358032226562,294.718017578125,0.99994957447052
92,143.6633758544922,230.38436889648438,0.9999980330467224,216.62876892089844,229.82882690429688,0.9999736547470093,498.28802490234375,157.7594451904297,0.9999854564666748,469.2215576171875,290.0087890625,0.9994701743125916,529.0344848632812,290.2461242675781,0.9999704360961914
93,143.69996643066406,230.49227905273438,0.9999983310699463,216.66685485839844,229.87799072265625,0.9999769926071167,498.3266296386719,157.75526428222656,0.9999854564666748,457.05865478515625,284.5696105957031,0.9982119798660278,517.85302734375,283.2482604980469,0.9998856782913208
94,143.70559692382812,230.54656982421875,0.9999977350234985,216.24765014648438,229.87477111816406,0.9999717473983765,498.2060852050781,157.51512145996094,0.9999864101409912,442.80804443359375,279.7127990722656,0.998532772064209,506.2579345703125,278.35546875,0.9999037384986877
95,143.70370483398438,230.27723693847656,0.9999979734420776,216.54837036132812,230.02734375,0.9999799728393555,498.23248291015625,157.5462646484375,0.9999860525131226,426.8792724609375,273.3069152832031,0.9987493753433228,491.3296203613281,271.79095458984375,0.9996766448020935
96,143.64019775390625,230.2970428466797,0.9999978542327881,216.7074737548828,230.18594360351562,0.9999803304672241,498.2860107421875,157.54367065429688,0.9999871253967285,406.8468933105469,267.6142578125,0.9989635348320007,474.279296875,264.97711181640625,0.9997702240943909
97,143.56105041503906,230.3628387451172,0.9999967813491821,216.36610412597656,230.29998779296875,0.9999770522117615,498.1046142578125,157.45260620117188,0.9999860525131226,386.91522216796875,262.01385498046875,0.9993782043457031,454.47528076171875,257.85772705078125,0.999828040599823
98,143.74913024902344,230.4187774658203,0.9999960660934448,215.68408203125,230.6508331298828,0.999972939491272,497.9762878417969,157.50233459472656,0.9999855756759644,371.1748046875,254.30670166015625,0.9976876378059387,434.89874267578125,250.65765380859375,0.9998899102210999
99,143.96826171875,230.50511169433594,0.999995768070221,215.74053955078125,230.74838256835938,0.9999667406082153,498.0116882324219,157.535888671875,0.9999872446060181,350.4656066894531,246.11863708496094,0.9977437257766724,417.17486572265625,242.32228088378906,0.9998186826705933
100,143.98681640625,230.49465942382812,0.9999935626983643,215.88673400878906,230.89877319335938,0.9999068975448608,498.03399658203125,157.486328125,0.9999861717224121,331.0893859863281,236.07101440429688,0.9966648817062378,397.61175537109375,234.25320434570312,0.9994856715202332
101,143.54183959960938,230.03021240234375,0.9999886751174927,215.46852111816406,230.22093200683594,0.9991940855979919,497.9129943847656,157.49160766601562,0.9999880790710449,308.6416931152344,230.86819458007812,0.9978824257850647,378.70684814453125,222.77993774414062,0.997460126876831
102,142.55426025390625,229.47047424316406,0.9999818801879883,210.94644165039062,229.01031494140625,0.3088853061199188,498.0944519042969,157.61912536621094,0.9999868869781494,292.425048828125,220.7338409423828,0.9940500259399414,354.7923278808594,212.87208557128906,0.9992126226425171
103,142.80235290527344,228.2749786376953,0.999194860458374,219.98716735839844,244.0008544921875,0.9224317073822021,498.2136535644531,157.6392822265625,0.9999868869781494,275.16204833984375,209.85472106933594,0.9827076196670532,335.4482421875,201.70101928710938,0.9841811656951904
104,143.95669555664062,229.86190795898438,0.9842441082000732,215.68666076660156,233.4230499267578,0.9998435378074646,498.0839538574219,157.80975341796875,0.9999879002571106,256.19818115234375,198.57086181640625,0.9324140548706055,315.34088134765625,191.677734375,0.980777382850647
