scorer,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000,DLC_resnet50_BilliardSep21shuffle1_20000
13,143.52000427246094,230.0753936767578,0.9999976754188538,214.78187561035156,227.80245971679688,0.999944806098938,496.9710998535156,157.18203735351562,0.999993622303009,537.75048828125,313.71051025390625,0.9963130950927734,590.3961791992188,312.3861083984375,0.9999637603759766
14,143.32470703125,229.99545288085938,0.9999973773956299,214.6232452392578,227.9411163330078,0.9999407529830933,496.9551086425781,157.15115356445312,0.9999935626983643,538.0416870117188,313.94873046875,0.9961968660354614,590.4586791992188,312.3414611816406,0.9999677538871765
15,143.44921875,230.06439208984375,0.9999977350234985,214.71990966796875,227.97457885742188,0.9999417662620544,496.8294677734375,157.08526611328125,0.9999929666519165,537.5509033203125,313.89544677734375,0.9959970712661743,590.1162109375,312.24871826171875,0.9999560117721558
16,143.40573120117188,230.02737426757812,0.999997615814209,214.8855438232422,227.8583526611328,0.999945342540741,497.0426025390625,157.15756225585938,0.9999938011169434,537.586669921875,313.67706298828125,0.9961925745010376,590.4981079101562,312.33660888671875,0.9999666213989258
17,143.437255859375,229.9283905029297,0.9999973177909851,214.7681427001953,228.0086212158203,0.9999420046806335,496.95465087890625,157.2060546875,0.9999933838844299,537.5617065429688,313.7776184082031,0.9961076974868774,590.4176635742188,312.2778015136719,0.9999672174453735
18,143.40509033203125,230.03387451171875,0.999997615814209,214.9467010498047,228.1070556640625,0.9999507069587708,496.8222351074219,157.16580200195312,0.9999936819076538,537.751953125,313.9575500488281,0.9962257146835327,590.1253662109375,312.2879943847656,0.999955415725708
19,143.42608642578125,230.1320343017578,0.999997615814209,214.5252685546875,227.63890075683594,0.9999431371688843,496.8988037109375,157.05947875976562,0.9999938011169434,537.7362060546875,313.70062255859375,0.9961144328117371,590.4139404296875,312.2310791015625,0.9999656677246094
20,143.43496704101562,229.96009826660156,0.9999974370002747,214.82550048828125,228.0672149658203,0.9999386072158813,496.76873779296875,157.26303100585938,0.9999939799308777,537.5775146484375,313.9178161621094,0.9959399700164795,590.3111572265625,312.2738037109375,0.9999668002128601
21,143.42025756835938,229.97569274902344,0.9999977350234985,214.78785705566406,228.00048828125,0.9999494552612305,496.8302001953125,157.0701904296875,0.9999937415122986,537.47607421875,313.7919921875,0.9959622025489807,590.1233520507812,312.29217529296875,0.9999579191207886
22,143.36228942871094,230.128662109375,0.9999972581863403,214.90264892578125,227.73001098632812,0.9999394416809082,496.8852844238281,157.1378173828125,0.9999933242797852,537.6785888671875,313.85760498046875,0.9961421489715576,590.3218994140625,312.30419921875,0.9999650716781616
23,143.396484375,230.0726776123047,0.9999974966049194,214.8498077392578,227.99610900878906,0.999945878982544,496.8526306152344,157.16810607910156,0.999993622303009,537.71484375,313.8748779296875,0.9960651397705078,590.4813842773438,312.43939208984375,0.9999682903289795
24,143.50804138183594,229.99009704589844,0.999997615814209,214.84930419921875,227.99435424804688,0.9999358654022217,496.7818908691406,157.11639404296875,0.9999943971633911,537.7338256835938,313.82391357421875,0.9963608980178833,590.2969970703125,312.44384765625,0.9999579191207886
25,143.43478393554688,230.10133361816406,0.9999977350234985,214.9075469970703,227.7525634765625,0.9999449849128723,496.924072265625,157.1924285888672,0.9999932050704956,537.7527465820312,313.7737121582031,0.9964153170585632,590.4450073242188,312.38348388671875,0.9999677538871765
26,143.43377685546875,230.02297973632812,0.9999974966049194,214.6431884765625,227.99847412109375,0.9999409914016724,496.9201965332031,157.19345092773438,0.9999939203262329,537.5983276367188,313.9840087890625,0.9959309101104736,590.3319702148438,312.3175354003906,0.9999668598175049
27,143.42530822753906,229.9261932373047,0.999997615814209,214.8213653564453,227.99119567871094,0.9999423027038574,496.8806457519531,157.2191162109375,0.9999935030937195,537.510009765625,313.9164123535156,0.9958560466766357,590.1010131835938,312.1641540527344,0.9999564290046692
28,143.39854431152344,230.06597900390625,0.999997615814209,215.18016052246094,227.72413635253906,0.9999416470527649,497.0358581542969,157.23495483398438,0.9999933242797852,537.6762084960938,313.72467041015625,0.9960237145423889,590.2218627929688,312.1875305175781,0.999963641166687
29,143.32095336914062,230.02255249023438,0.9999972581863403,214.7870330810547,227.88949584960938,0.9999351501464844,496.80572509765625,157.31607055664062,0.9999935626983643,537.7950439453125,313.92999267578125,0.9960880279541016,590.4303588867188,312.5234680175781,0.9999641180038452
30,143.4359130859375,230.00645446777344,0.9999978542327881,214.86724853515625,227.9473114013672,0.9999390244483948,496.84088134765625,157.119384765625,0.9999936819076538,537.7918701171875,313.9549255371094,0.9961262941360474,590.2987670898438,312.2179870605469,0.9999564290046692
31,143.30516052246094,230.06472778320312,0.9999976754188538,214.65562438964844,227.66824340820312,0.9999449253082275,496.9302978515625,157.24575805664062,0.9999934434890747,537.3309326171875,313.953369140625,0.9963147640228271,590.368408203125,312.4339294433594,0.9999632835388184
32,142.9514617919922,230.1292266845703,0.9999964237213135,214.0634765625,227.6264190673828,0.999922513961792,497.2747497558594,157.35879516601562,0.999994158744812,537.1558837890625,314.2762451171875,0.9965804219245911,590.2577514648438,312.5893859863281,0.9999576807022095
33,142.78042602539062,229.72215270996094,0.9999963045120239,212.9456787109375,227.41693115234375,0.9999071359634399,497.842529296875,157.2728271484375,0.999993085861206,538.3688354492188,315.4568786621094,0.9966484308242798,590.001220703125,312.4745788574219,0.9999483823776245
34,142.63528442382812,229.74179077148438,0.9999959468841553,212.9422607421875,227.4989013671875,0.9999356269836426,498.37225341796875,157.2650909423828,0.9999949336051941,536.9038696289062,315.6152648925781,0.9982047080993652,590.4725341796875,312.8648376464844,0.9999581575393677
35,142.41424560546875,229.6287384033203,0.9999939799308777,213.24783325195312,228.22056579589844,0.9999491572380066,498.89141845703125,157.42520141601562,0.9999954700469971,536.1046752929688,315.814453125,0.9986966252326965,590.6593017578125,313.1570129394531,0.9999576807022095
36,142.66378784179688,229.76458740234375,0.9999966621398926,212.5730438232422,227.51861572265625,0.9999276399612427,498.3597412109375,157.26449584960938,0.9999948143959045,537.1585693359375,315.5083312988281,0.9977937936782837,589.9103393554688,312.5517272949219,0.9999436736106873
37,142.77313232421875,230.01307678222656,0.9999964237213135,213.08973693847656,227.11415100097656,0.9999071359634399,497.779296875,157.1743927001953,0.9999929070472717,538.0401611328125,315.33453369140625,0.997138261795044,589.9957885742188,312.5216979980469,0.9999525547027588
38,142.76841735839844,230.05288696289062,0.9999964833259583,213.61851501464844,227.22080993652344,0.999880313873291,497.45721435546875,157.33636474609375,0.9999937415122986,537.2138061523438,314.3607177734375,0.9963961839675903,590.0463256835938,312.36724853515625,0.9999504089355469
39,142.8277587890625,230.03761291503906,0.999996542930603,213.41236877441406,227.44529724121094,0.9999138712882996,497.3899230957031,157.22927856445312,0.999994158744812,537.4718017578125,314.4880676269531,0.9964649677276611,589.9531860351562,312.37274169921875,0.9999346137046814
40,142.84901428222656,230.09988403320312,0.9999964833259583,213.3125,227.03753662109375,0.9998939037322998,497.50653076171875,157.3032684326172,0.9999933242797852,538.3601684570312,315.18682861328125,0.996389627456665,590.0238647460938,312.45904541015625,0.9999454021453857
41,142.85694885253906,230.11154174804688,0.9999963045120239,213.41064453125,227.34266662597656,0.9998806715011597,497.4150390625,157.26234436035156,0.9999936819076538,538.5283813476562,315.36187744140625,0.9964710474014282,590.1043701171875,312.4127502441406,0.9999540448188782
42,142.84841918945312,229.99139404296875,0.9999969005584717,213.41172790527344,227.4178466796875,0.999896764755249,497.3525085449219,157.28672790527344,0.9999940395355225,538.3085327148438,315.1780090332031,0.9966476559638977,589.7929077148438,312.26763916015625,0.9999397993087769
43,142.91993713378906,230.15806579589844,0.9999967217445374,213.54209899902344,227.04029846191406,0.9999094009399414,497.5172424316406,157.33743286132812,0.999993622303009,538.2652587890625,315.142822265625,0.9966788291931152,589.9024658203125,312.2763366699219,0.9999497532844543
44,142.90499877929688,230.11770629882812,0.999996542930603,213.47328186035156,227.25650024414062,0.999879002571106,497.4330749511719,157.3269805908203,0.9999942779541016,537.2340698242188,314.3501281738281,0.9961823225021362,590.0820922851562,312.4879150390625,0.999951958656311
45,142.89584350585938,230.03875732421875,0.9999966621398926,213.38270568847656,227.30389404296875,0.9998934268951416,497.4586181640625,157.26904296875,0.999994158744812,538.4662475585938,315.286376953125,0.9964629411697388,589.8863525390625,312.1743469238281,0.9999427795410156
46,142.83566284179688,230.20010375976562,0.9999969005584717,213.52659606933594,227.16709899902344,0.9999068379402161,497.45556640625,157.3148651123047,0.9999936819076538,537.17431640625,314.2377624511719,0.9964936971664429,590.15625,312.2705383300781,0.9999535083770752
47,142.87979125976562,230.03045654296875,0.9999964833259583,213.47586059570312,227.54269409179688,0.9999085068702698,497.3346252441406,157.33099365234375,0.9999940395355225,538.587158203125,315.3400573730469,0.996372640132904,590.1011352539062,312.39776611328125,0.9999561905860901
48,142.8939971923828,229.99737548828125,0.9999969005584717,213.69979858398438,227.47738647460938,0.9999089241027832,497.3894348144531,157.1599884033203,0.9999939799308777,537.1593627929688,314.2876281738281,0.9965547919273376,589.7608032226562,312.23370361328125,0.9999349117279053
49,142.8863525390625,230.19158935546875,0.9999968409538269,213.60008239746094,227.28326416015625,0.9999125003814697,497.3791809082031,157.3047332763672,0.9999940395355225,538.3849487304688,315.13885498046875,0.9965883493423462,589.92529296875,312.2121276855469,0.9999521970748901
50,142.83705139160156,230.07923889160156,0.9999967813491821,213.5518035888672,227.46856689453125,0.9999104738235474,497.5101013183594,157.31686401367188,0.9999942779541016,537.109130859375,314.4040832519531,0.9961114525794983,590.1504516601562,312.5017395019531,0.9999532103538513
51,142.8803253173828,230.05679321289062,0.9999969005584717,213.4407196044922,227.21038818359375,0.9998989105224609,497.33831787109375,157.23939514160156,0.9999942183494568,538.497314453125,315.2406921386719,0.9965531229972839,589.7863159179688,312.2453308105469,0.9999396800994873
52,142.83908081054688,230.13629150390625,0.9999966621398926,213.37457275390625,226.92730712890625,0.9999034404754639,497.4623107910156,157.3204345703125,0.9999939203262329,537.2269287109375,314.25201416015625,0.9965875148773193,589.9978637695312,312.4307861328125,0.9999489784240723
53,142.8304901123047,230.0343017578125,0.9999961256980896,213.59475708007812,227.35934448242188,0.9998893141746521,497.41485595703125,157.43429565429688,0.9999943971633911,537.1005249023438,314.41693115234375,0.9961474537849426,590.02880859375,312.29144287109375,0.9999518394470215
54,142.8697967529297,230.09547424316406,0.9999969005584717,213.4060516357422,227.38827514648438,0.9999104738235474,497.4850769042969,157.29901123046875,0.9999939799308777,537.1982421875,314.145751953125,0.996584415435791,589.9549560546875,312.35791015625,0.9999390840530396
55,142.84576416015625,230.23606872558594,0.9999967813491821,213.26309204101562,227.09500122070312,0.9999065399169922,497.5082092285156,157.3596954345703,0.9999939203262329,537.2974853515625,314.3066101074219,0.9965381026268005,590.0519409179688,312.3523254394531,0.9999508857727051
56,142.86807250976562,230.14004516601562,0.9999960660934448,213.4927215576172,227.20440673828125,0.9998897314071655,497.4552917480469,157.36468505859375,0.999994158744812,538.2896728515625,315.40106201171875,0.99668288230896,589.9358520507812,312.32025146484375,0.9999531507492065
57,142.87640380859375,230.0782470703125,0.9999966621398926,213.4096221923828,227.2388458251953,0.9999023675918579,497.4122619628906,157.28965759277344,0.999994158744812,537.1778564453125,314.2272644042969,0.996559739112854,590.0027465820312,312.2979736328125,0.9999445676803589
58,142.8984832763672,230.19456481933594,0.9999967813491821,213.36798095703125,226.93238830566406,0.999889075756073,497.5129089355469,157.21920776367188,0.9999938011169434,537.3485107421875,314.2461853027344,0.9966189861297607,589.9671630859375,312.1955871582031,0.9999500513076782
59,142.86074829101562,230.11358642578125,0.9999960660934448,213.77040100097656,227.2989959716797,0.999915599822998,497.3975830078125,157.35348510742188,0.9999945163726807,538.4656982421875,315.3985290527344,0.9961827993392944,590.1581420898438,312.3657531738281,0.9999538660049438
60,142.8884735107422,230.06072998046875,0.999996542930603,213.5776824951172,227.26092529296875,0.9998983144760132,497.4183349609375,157.30325317382812,0.999994158744812,537.1654663085938,314.2029113769531,0.9965224266052246,590.0447387695312,312.2061462402344,0.9999455809593201
61,142.84556579589844,230.11849975585938,0.9999967813491821,213.3861541748047,226.9175567626953,0.999897837638855,497.5785217285156,157.3208465576172,0.9999935030937195,538.4362182617188,315.20538330078125,0.9967371821403503,590.0006713867188,312.26446533203125,0.9999473094940186
62,142.8456573486328,230.16119384765625,0.9999963045120239,213.538330078125,227.25009155273438,0.9998974800109863,497.3422546386719,157.28221130371094,0.9999948740005493,538.4749755859375,315.3258972167969,0.996631920337677,589.9586791992188,312.3497009277344,0.9999533295631409
63,142.85638427734375,230.1306610107422,0.9999966621398926,213.31787109375,227.19570922851562,0.9998830556869507,497.4127197265625,157.34561157226562,0.9999943971633911,537.3580322265625,314.20703125,0.9965559840202332,590.0062255859375,312.2239685058594,0.999946117401123
64,142.8806610107422,230.18927001953125,0.9999967813491821,213.2969512939453,227.1663360595703,0.9998953342437744,497.4531555175781,157.21731567382812,0.9999934434890747,537.4366455078125,314.3028869628906,0.9966911673545837,590.1161499023438,312.3894958496094,0.9999547004699707
65,142.83541870117188,230.0664520263672,0.9999960064888,213.44032287597656,227.30227661132812,0.9999018907546997,497.42779541015625,157.322021484375,0.9999942779541016,537.24609375,314.3968200683594,0.996391773223877,590.091796875,312.4226989746094,0.9999489784240723
66,142.84532165527344,230.00909423828125,0.999996542930603,213.39244079589844,227.25608825683594,0.9999018907546997,497.4331970214844,157.33810424804688,0.9999936819076538,538.4885864257812,315.2889404296875,0.9966481924057007,589.8880615234375,312.3203125,0.9999402761459351
67,142.86065673828125,230.16912841796875,0.9999969005584717,213.4155731201172,227.18624877929688,0.9999140501022339,497.51861572265625,157.18429565429688,0.9999940991401672,537.184814453125,314.1599426269531,0.9964227676391602,589.9615478515625,312.3133239746094,0.9999484419822693
68,142.76486206054688,230.0329132080078,0.9999962449073792,213.78024291992188,227.44451904296875,0.9999091625213623,497.4088439941406,157.3101348876953,0.9999942779541016,538.2021484375,315.2756042480469,0.9966199398040771,590.0304565429688,312.1521301269531,0.9999524354934692
69,142.7432098388672,230.12966918945312,0.999996542930603,213.52105712890625,227.3631591796875,0.9999004006385803,497.5185852050781,157.36166381835938,0.9999942779541016,538.4617919921875,315.23016357421875,0.9964923858642578,590.0057373046875,312.2399597167969,0.9999443888664246
70,142.80592346191406,230.1842498779297,0.9999969005584717,213.60675048828125,227.13177490234375,0.9999139904975891,497.5382995605469,157.2906494140625,0.999994158744812,537.3036499023438,314.2474365234375,0.9965524673461914,590.0997314453125,312.33380126953125,0.9999534487724304
71,142.80630493164062,230.1036376953125,0.9999960660934448,213.74203491210938,227.44357299804688,0.9998974800109863,497.24957275390625,157.32925415039062,0.9999945163726807,537.2467651367188,314.3287353515625,0.9964186549186707,590.1439819335938,312.299072265625,0.9999548196792603
72,142.73899841308594,230.06761169433594,0.9999963641166687,213.517578125,227.4202423095703,0.999908447265625,497.2990417480469,157.2831573486328,0.9999942779541016,537.2977905273438,314.2123107910156,0.9965296983718872,590.01123046875,312.3095703125,0.9999392032623291
73,142.8142547607422,230.22982788085938,0.9999966621398926,213.43942260742188,227.0858612060547,0.9999079704284668,497.58697509765625,157.29727172851562,0.9999935030937195,537.3038940429688,314.28955078125,0.9964773058891296,590.1611938476562,312.3448181152344,0.9999539852142334
74,142.81341552734375,229.9364776611328,0.9999961853027344,213.5110626220703,227.4008026123047,0.9999183416366577,497.3650207519531,157.34481811523438,0.9999946355819702,538.505126953125,315.3614501953125,0.996326208114624,590.0194702148438,312.34423828125,0.9999531507492065
75,142.79234313964844,230.03399658203125,0.9999963045120239,213.37490844726562,227.26791381835938,0.9998799562454224,497.5177001953125,157.39410400390625,0.999994158744812,537.4136962890625,314.2370300292969,0.9966026544570923,589.9962768554688,312.2767028808594,0.9999449253082275
76,142.80227661132812,230.1309051513672,0.999996542930603,213.42657470703125,227.14190673828125,0.9999077916145325,497.4234313964844,157.32666015625,0.9999938011169434,537.22509765625,314.1156005859375,0.9964658617973328,590.125244140625,312.39605712890625,0.9999560117721558
77,142.74124145507812,229.9633026123047,0.9999958276748657,213.3699951171875,227.52767944335938,0.9998911619186401,497.4206237792969,157.2578582763672,0.9999939203262329,538.4107055664062,315.3807678222656,0.9964942932128906,590.0800170898438,312.314697265625,0.9999527335166931
78,142.82630920410156,230.00379943847656,0.9999969601631165,213.6425018310547,227.55889892578125,0.9999077320098877,497.4278869628906,157.28038024902344,0.9999943971633911,537.1937255859375,314.2209777832031,0.9964810609817505,590.0044555664062,312.296142578125,0.999946117401123
79,142.8832550048828,230.08251953125,0.9999967813491821,213.30076599121094,227.14393615722656,0.9998908042907715,497.44921875,157.2125701904297,0.9999940991401672,537.3856201171875,314.25909423828125,0.996673583984375,590.1804809570312,312.38970947265625,0.999956488609314
80,142.78443908691406,229.94766235351562,0.9999960660934448,213.40518188476562,227.3557891845703,0.9998892545700073,497.42242431640625,157.2875213623047,0.9999943971633911,537.23681640625,314.3130798339844,0.9961501955986023,590.0457763671875,312.3498229980469,0.9999533891677856
81,142.8140106201172,230.02059936523438,0.999996542930603,213.54452514648438,227.58285522460938,0.9999061226844788,497.45361328125,157.36370849609375,0.9999939203262329,537.0914916992188,314.1784973144531,0.9964611530303955,589.962158203125,312.2261962890625,0.9999446868896484
82,142.81597900390625,230.11996459960938,0.9999964237213135,213.47299194335938,227.4173583984375,0.9999079704284668,497.5325622558594,157.36984252929688,0.9999939203262329,537.3809204101562,314.3083801269531,0.9964299201965332,590.1712646484375,312.3593444824219,0.9999509453773499
83,142.78709411621094,229.9600830078125,0.9999961853027344,213.43179321289062,227.4413299560547,0.9998724460601807,497.30120849609375,157.2527618408203,0.9999946355819702,538.4219360351562,315.3529968261719,0.9964768886566162,590.1265869140625,312.2969970703125,0.9999540448188782
84,142.87109375,230.07473754882812,0.999996542930603,213.3570098876953,227.3389892578125,0.9998888969421387,497.5171813964844,157.29270935058594,0.9999943971633911,537.0950927734375,314.2130432128906,0.9964627027511597,590.0284423828125,312.2665100097656,0.9999493360519409
85,142.90725708007812,230.2081756591797,0.9999966621398926,213.36691284179688,227.2777557373047,0.9999048113822937,497.467041015625,157.30758666992188,0.9999938011169434,537.31494140625,314.2027282714844,0.9965834021568298,590.0782470703125,312.3434143066406,0.999954342842102
86,142.82598876953125,230.120849609375,0.9999958872795105,213.75997924804688,227.61744689941406,0.9999064207077026,497.2370300292969,157.2249298095703,0.9999944567680359,538.4988403320312,315.2592468261719,0.9962959885597229,590.0216674804688,312.2085876464844,0.9999523162841797
87,142.9917755126953,230.23699951171875,0.9999966621398926,213.24244689941406,227.26849365234375,0.9999005794525146,497.4699401855469,157.3443603515625,0.999994158744812,537.2217407226562,314.2745056152344,0.9964948892593384,589.9844970703125,312.2861633300781,0.9999439716339111
88,143.07427978515625,230.21487426757812,0.999996542930603,213.47984313964844,227.1342315673828,0.9999056458473206,497.4927062988281,157.30091857910156,0.9999939203262329,537.4135131835938,314.30401611328125,0.9965085983276367,590.04443359375,312.4266662597656,0.9999544024467468
89,143.01113891601562,230.00225830078125,0.9999961256980896,213.6284637451172,227.62623596191406,0.999901294708252,497.4180908203125,157.31732177734375,0.9999945163726807,538.4522705078125,315.3255310058594,0.9965574741363525,589.9282836914062,312.2414855957031,0.9999424815177917
90,143.12489318847656,230.2053680419922,0.9999961853027344,213.4300079345703,227.38316345214844,0.9998986721038818,497.5782165527344,157.39755249023438,0.9999940395355225,537.2357177734375,314.22308349609375,0.9966078996658325,589.9898681640625,312.2661437988281,0.9999494552612305
91,143.07701110839844,230.31710815429688,0.9999961853027344,213.51148986816406,227.26853942871094,0.999890923500061,497.472412109375,157.23190307617188,0.9999939799308777,537.310791015625,314.310791015625,0.9964089393615723,590.0869140625,312.1541442871094,0.9999563694000244
92,143.01048278808594,230.31944274902344,0.9999958276748657,213.5188751220703,227.42398071289062,0.9998767375946045,497.4110107421875,157.34552001953125,0.9999943375587463,538.3767700195312,315.2256164550781,0.9967780113220215,590.0506591796875,312.1781311035156,0.9999527335166931
93,143.01107788085938,230.32933044433594,0.9999960660934448,213.4181671142578,227.46177673339844,0.9998918771743774,497.5301208496094,157.23614501953125,0.9999935626983643,538.4415283203125,315.1518249511719,0.9964221715927124,590.0222778320312,312.2195739746094,0.9999477863311768
94,143.12574768066406,230.42425537109375,0.9999960064888,213.46395874023438,227.21791076660156,0.999879777431488,497.5118408203125,157.2973175048828,0.999994158744812,537.2879638671875,314.2277526855469,0.996472954750061,590.1266479492188,312.4497375488281,0.999953031539917
95,143.03543090820312,230.29930114746094,0.999995231628418,213.32000732421875,227.4226531982422,0.9998745918273926,497.3594665527344,157.14923095703125,0.9999940395355225,538.489990234375,315.3953857421875,0.9964417219161987,590.0276489257812,312.18975830078125,0.999951958656311
96,142.98841857910156,230.2734375,0.9999959468841553,213.275146484375,227.16537475585938,0.9998667240142822,497.3619689941406,157.31179809570312,0.9999946355819702,538.504638671875,315.2403259277344,0.9964624047279358,590.0033569335938,312.25115966796875,0.9999476671218872
97,143.04197692871094,230.3218994140625,0.9999957084655762,213.53822326660156,227.50390625,0.999907374382019,497.44842529296875,157.28863525390625,0.9999943971633911,537.5167846679688,314.3637390136719,0.9963010549545288,590.09814453125,312.3455505371094,0.9999483823776245
98,142.9194793701172,230.087646484375,0.9999949336051941,213.5501708984375,227.69735717773438,0.9998816847801208,497.39990234375,157.29014587402344,0.9999937415122986,537.171630859375,314.3028259277344,0.9963370561599731,589.8912963867188,312.2604064941406,0.9999469518661499
99,142.9914093017578,230.2169189453125,0.9999961853027344,213.46673583984375,227.45318603515625,0.9998754262924194,497.3726806640625,157.28004455566406,0.9999944567680359,538.4443969726562,315.16998291015625,0.9964924454689026,589.9188842773438,312.0771179199219,0.9999507069587708
100,142.97463989257812,230.21852111816406,0.999995768070221,213.2831573486328,227.33642578125,0.9998814463615417,497.4831848144531,157.34251403808594,0.999994158744812,537.1930541992188,314.2310485839844,0.9963349103927612,590.08642578125,312.2092590332031,0.9999525547027588
101,142.99378967285156,230.0873260498047,0.9999957084655762,213.44015502929688,227.41604614257812,0.9998925924301147,497.4298400878906,157.28994750976562,0.9999944567680359,538.3109741210938,315.31005859375,0.9967129826545715,589.9660034179688,312.2021179199219,0.9999516010284424
102,142.95606994628906,230.14625549316406,0.9999961853027344,213.385009765625,227.19203186035156,0.999866247177124,497.4710388183594,157.34043884277344,0.9999943375587463,537.50341796875,314.46923828125,0.9964529275894165,589.9840087890625,312.07861328125,0.9999495148658752
103,142.91751098632812,230.2237548828125,0.9999955892562866,213.33230590820312,227.29197692871094,0.9998965263366699,497.4560241699219,157.28672790527344,0.9999940991401672,538.6785888671875,314.8150329589844,0.996849536895752,590.6920166015625,312.3735656738281,0.9999644756317139
104,142.9104461669922,230.15011596679688,0.999995768070221,213.43341064453125,227.4392852783203,0.9998893737792969,497.3194580078125,157.18345642089844,0.9999944567680359,539.578369140625,315.61102294921875,0.9966602325439453,591.0689086914062,312.8518981933594,0.9999605417251587
